# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.814307485757829,3.306705613411227,0.0007546005243503921,0,3.0,0.002206601534515633,0.0,0.0,0.0
 0.0893480753995543,1.826282103623197,3.306705771120102,0.0007546005243503921,0.26804422619866297,3.0000000000000004,0.002206601534515633,0.0,0.040968711442606845,0.0
 0.1262233129540324,1.838205972847108,3.3067062425600002,0.002265331491097385,0.3786699388620973,3.000000000000001,0.0022170324704954354,0.0,0.053589409205808444,0.0
 0.1544271805730138,1.8500791168712714,3.3067070252008333,0.003776760094117429,0.4632815417190415,3.000000000000001,0.0022275544414324592,0.0,0.06380211529831233,0.0
 0.17812743278542642,1.8619015591373973,3.306708116512512,0.005288886318372861,0.5343822983562794,3.0,0.0022381535225596545,0.0,0.07268710719403547,0.0
 0.19894025484859368,1.8736733230871951,3.3067095139649485,0.006801710146688686,0.5968207645457811,3.0,0.0022488457755493207,0.0,0.0806988914961853,0.0
 0.2176954243853111,1.885394432162375,3.306711215028052,0.008315231538124804,0.6530862731559334,3.0,0.0022596247413645084,0.0,0.08808224826336294,0.0
 0.2348863902846974,1.8970649098046466,3.306713217171735,0.009829450464361556,0.7046591708540924,3.0000000000000018,0.00227049146987347,0.0,0.09498737622378974,0.0
 0.2508349980768241,1.9086847794557196,3.306715517865908,0.011344366872957957,0.7525049942304725,3.0000000000000053,0.0022814470279366515,0.0,0.10151441472302164,0.0
 0.2657650337965221,1.9202540645573039,3.306718114580483,0.01285998071083691,0.7972951013895665,2.9999999999999964,0.002292500369741242,0.0,0.10773411918411435,0.0
 0.2798396018432714,1.9317727885511091,3.30672100478537,0.014376291902250324,0.8395188055298143,2.999999999999996,0.0023036369229431433,0.0,0.11369869278961456,0.0
 0.2931819581859813,1.9432409748788455,3.3067241859504803,0.015893300377149665,0.879545874557944,2.999999999999996,0.0023148776159802402,0.0,0.11944796078225005,0.0
 0.3058879571991417,1.9546586469822225,3.3067276555457257,0.017411006048972954,0.9176638715974252,3.000000000000009,0.002326207751201113,0.0,0.1250131322793771,0.0
 0.31803390330832565,1.9660258283029495,3.3067314110410164,0.018929408816578553,0.9541017099249771,3.0,0.0023376324562376146,0.0,0.13041920947785537,0.0
 0.3296817254876836,1.9773425422827369,3.306735449906264,0.020448508577349048,0.9890451764630509,2.999999999999995,0.002349157013638241,0.0,0.13568659233925806,0.0
 0.34088251259487345,1.9886088123632943,3.3067397696113794,0.021968305211441136,1.0226475377846205,3.0,0.00236077445005497,0.0,0.14083219045723402,0.0
 0.3516790029321455,1.9998246619863314,3.3067443676262744,0.023488798594889518,1.0550370087964367,3.00000000000001,0.002372494227187099,0.0,0.14587020800551048,0.0
 0.36210738308405216,2.0109901145935583,3.306749241420859,0.02500998857680868,1.0863221492521566,2.9999999999999947,0.002384313482129169,0.0,0.15081272340990975,0.0
 0.3721986168260292,2.0221051936266843,3.3067543884650448,0.026531875020002215,1.116595850478088,3.000000000000011,0.0023962377227355752,0.0,0.15567010751640972,0.0
 0.3819794460246373,2.0331699225274193,3.306759806228743,0.028054457752949173,1.145938338073912,2.9999999999999942,0.002408268342534376,0.0,0.16045135500332847,0.0
 0.39147315740725985,2.0441843247374734,3.306765492181865,0.029577736608301486,1.1744194722217798,3.0,0.002420398118859211,0.0,0.16516432595784636,0.0
 0.40070017888029075,2.055148423698556,3.306771443794321,0.031101711390493208,1.2021005366408726,3.000000000000012,0.00243263698491893,0.0,0.16981594647293918,0.0
 0.40967854956076766,2.066062242852378,3.3067776585360225,0.032626381905383285,1.2290356486823033,3.0,0.0024449820105309733,0.0,0.17441235798436783,0.0
 0.41842429476424864,2.076925805640647,3.306784133876881,0.034151747948652875,1.2552728842927463,3.000000000000006,0.0024574390074698573,0.0,0.17895903914422137,0.0
 0.42695172844581,2.0877391355050747,3.3067908672868076,0.035677809286671164,1.2808551853374301,2.9999999999999805,0.0024700005443470995,0.0,0.1834609105950214,0.0
 0.43527369955443146,2.0985022558873703,3.306797856235713,0.03720456568420432,1.3058210986632948,3.00000000000002,0.0024826769570578454,0.0,0.18792241139582977,0.0
 0.4434017945200203,2.1092151902292433,3.306805098193508,0.03873201689019208,1.3302053835600613,3.0,0.0024954652612342964,0.0,0.19234756802066788,0.0
 0.45134650506448415,2.119877961972404,3.3068125906301047,0.040260162642047854,1.3540395151934528,2.999999999999993,0.002508371529551773,0.0,0.19674004813413976,0.0
 0.4591173683346424,2.130490594558562,3.306820331015413,0.041789002655862606,1.3773521050039275,2.999999999999993,0.002521388114042502,0.0,0.2011032106660026,0.0
 0.46672308474404367,2.141053111429426,3.306828316819345,0.04331853664520831,1.4001692542321313,3.000000000000007,0.0025345257788205976,0.0,0.2054401394092551,0.0
 0.47417161771333055,2.1515655360267076,3.3068365455118114,0.04484876429681303,1.422514853139992,3.0000000000000075,0.002547786208427956,0.0,0.20975368109883094,0.0
 0.48147027859843355,2.162027891792116,3.306845014562723,0.04637968528455544,1.444410835795301,2.999999999999985,0.00256115682200317,0.0,0.21404647291549542,0.0
 0.4886257994117201,2.17244020216736,3.3068537214419917,0.04791129927651284,1.4658773982351603,2.999999999999969,0.00257465821069756,0.0,0.2183209622958365,0.0
 0.49564439541620786,2.1828024905941508,3.306862663619528,0.04944360591017832,1.4869331862486235,2.9999999999999765,0.002588287429368185,0.0,0.2225794349436513,0.0
 0.5025318192664107,2.1931147805141973,3.306871838565243,0.05097660481897389,1.507595457799232,3.0000000000000324,0.0026020364908264267,0.0,0.22682402606052654,0.0
 0.5092934080518781,2.2033770953692096,3.306881243749048,0.052510295609859314,1.5278802241556342,2.9999999999999836,0.0026159168552571587,0.0,0.23105674243197227,0.0
 0.5159341243495349,2.213589458600897,3.306890876640854,0.05404467788501081,1.5478023730486048,3.000000000000017,0.0026299254080101235,0.0,0.23527946892805063,0.0
 0.5224585921926981,2.22375189365097,3.3069007347105717,0.055579751214188386,1.5673757765780945,3.000000000000017,0.002644058882311815,0.0,0.23949398912621567,0.0
 0.5288711287063124,2.2338644239611383,3.3069108154281133,0.05711551516425139,1.5866133861189375,3.0000000000000346,0.0026583341962379214,0.0,0.2437019864302872,0.0
 0.5351757720306692,2.243927072973111,3.3069211162633887,0.05865196926613161,1.605527316092008,2.9999999999999822,0.0026727380732212685,0.0,0.24790506437716897,0.0
 0.5413763060528936,2.2539398641285984,3.30693163468631,0.06018911305208395,1.624128918158681,3.0000000000000178,0.0026872826061915952,0.0,0.2521047435203952,0.0
 0.5474762823816953,2.2639028208693106,3.3069423681667875,0.061726946019937,1.6424288471450865,3.000000000000018,0.0027019593855929667,0.0,0.25630247678845913,0.0
 0.5534790399323233,2.2738159666369566,3.306953314174732,0.06326546764772358,1.6604371197969705,3.0000000000000187,0.0027167860549909707,0.0,0.26049965769354677,0.0
 0.5593877224322608,2.2836793248732468,3.3069644701800565,0.06480467741637713,1.678163167296783,3.0,0.0027317488976052037,0.0,0.26469761111023726,0.0
 0.5652052941115779,2.293492919019891,3.3069758336526696,0.06634457474235496,1.6956158823347347,3.000000000000038,0.002746860552315894,0.0,0.2688976260597531,0.0
 0.5709345538031368,2.3032567725185986,3.3069874020624845,0.06788515907249498,1.7128036614094115,3.0000000000000195,0.0027621177961723916,0.0,0.2731009274919062,0.0
 0.5765781476455312,2.3129709088110793,3.306999172879411,0.06942642978524048,1.7297344429365944,2.9999999999999805,0.0027775172364095228,0.0,0.27730871148789776,0.0
 0.5821385805545705,2.322635351339043,3.307011143573361,0.07096838627056108,1.7464157416637123,3.0,0.0027930774917690492,0.0,0.2815221255899486,0.0
 0.5876182266063361,2.3322501235442004,3.3070233116142447,0.07251102787453471,1.7628546798190092,3.0,0.0028087842660697187,0.0,0.2857422881852003,0.0
 0.5930193384555981,2.3418152488682598,3.3070356744719738,0.07405435393308703,1.7790580153667952,3.0000000000000204,0.002824650934719655,0.0,0.2899702822900325,0.0
 0.598344055897067,2.351330750752932,3.3070482296164596,0.07559836375270441,1.7950321676912018,2.999999999999979,0.0028406685064848837,0.0,0.2942071618907655,0.0
 0.6035944136630678,2.3607966526399267,3.3070609745176127,0.07714305660995065,1.8107832409892044,3.000000000000042,0.0028568506688497475,0.0,0.2984539577401991,0.0
 0.6087723485393833,2.3702129779709535,3.3070739066453445,0.07868843176670805,1.826317045618151,2.9999999999999787,0.0028731941249221424,0.0,0.30271167335583155,0.0
 0.6138797058708466,2.3795797501877214,3.307087023469566,0.08023448845094147,1.8416391176125408,3.0,0.0028897012828592392,0.0,0.306981292893334,0.0
 0.6189182455195549,2.388896992731942,3.307100322460188,0.08178122586659625,1.8567547365586656,3.0,0.0029063805497297336,0.0,0.3112637813734782,0.0
 0.6238896473310386,2.398164729045323,3.307113801087122,0.08332864319316563,1.8716689419931165,2.999999999999955,0.0029232286029159415,0.0,0.31556008547748077,0.0
 0.6287955161572435,2.407382982569576,3.3071274568202798,0.08487673957930417,1.8863865484717315,3.0000000000000453,0.002940241927254577,0.0,0.31987113538840595,0.0
 0.6336373864795246,2.4165517767464095,3.307141287129571,0.08642551413669565,1.900912159438575,3.000000000000023,0.0029574413565162886,0.0,0.32419785332391793,0.0
 0.6384167266699748,2.425671135017534,3.3071552894849074,0.08797496596674434,1.9152501800099258,3.000000000000023,0.0029747989290285245,0.0,0.3285411421423888,0.0
 0.6431349429251294,2.4347410808246592,3.3071694613562004,0.0895250941240876,1.9294048287753895,3.0000000000000235,0.0029923543808871495,0.0,0.3329018987481698,0.0
 0.6477933829023683,2.443761637609495,3.3071838002133607,0.09107589763771481,1.9433801487071063,3.0,0.0030100920777926207,0.0,0.33728101048318776,0.0
 0.6523933390860708,2.45273282881375,3.3071983035262997,0.09262737550753238,1.9571800172582137,3.0,0.0030280020547046337,0.0,0.34167935451456377,0.0
 0.656936051907712,2.4616546778791357,3.307212968764928,0.09417952669217577,1.9708081557231374,3.0000000000000244,0.0030461126709168175,0.0,0.34609780589651606,0.0
 0.661422712641569,2.4705272082473613,3.307227793399157,0.09573235012796576,1.9842681379247085,2.999999999999975,0.0030644142156124416,0.0,0.3505372300847745,0.0
 0.6658544660954853,2.4793504433601354,3.307242774898898,0.09728584470812018,1.9975633982864571,3.0,0.0030829030975224278,0.0,0.3549984915826118,0.0
 0.6702324131141792,2.48812440665917,3.307257910734062,0.09884000929598513,2.010697239342539,3.0,0.0031015955438143637,0.0,0.3594824493396153,0.0
 0.6745576129108366,2.496849121586173,3.30727319837456,0.10039484271277073,2.023672838732511,2.9999999999999485,0.0031204881632229844,0.0,0.3639899615484092,0.0
 0.6788310852412014,2.505524611582855,3.3072886352903024,0.1019503437419784,2.0364932557236055,3.000000000000052,0.003139584169976947,0.0,0.36852188898612176,0.0
 0.6830538124329915,2.5141509000909257,3.307304218951202,0.10350651114336994,2.0491614372989755,2.9999999999999476,0.0031588868474317663,0.0,0.3730790826878652,0.0
 0.6872267412822607,2.522728010552095,3.3073199468271683,0.10506334361057702,2.0616802238467833,3.0000000000000266,0.0031783995499366597,0.0,0.3776624064638154,0.0
 0.6913507848272327,2.531255966408072,3.3073358163881132,0.1066208398201327,2.074052354481699,2.999999999999973,0.003198132762235788,0.0,0.38227271748379954,0.0
 0.6954268240091651,2.5397347911005674,3.3073518251039475,0.10817899839478047,2.0862804720274966,3.000000000000027,0.0032180759507919334,0.0,0.3869108799293008,0.0
 0.6994557092289279,2.5481645080712907,3.3073679704445826,0.10973781792029302,2.098367127686785,3.0,0.0032382468916065292,0.0,0.39023543018680185,0.0
 0.7034519609482349,2.5565451407619517,3.307384249879929,0.11129729692911157,2.0958874342133744,-0.6205048249163697,0.0032586348904063847,0.0,0.3913470150642858,0.0
 0.7074385430201025,2.5648767126142595,3.3074006608798987,0.11285743392324572,2.083927687997772,-2.9999999999999165,0.003279250823480028,0.0,0.3915760754844564,0.0
 0.7114244694188017,2.573159247069925,3.307417200914402,0.11441822733961825,2.0719699088016745,-3.0,0.003300113448632072,0.0,0.3918048145696814,0.0
 0.7154097401062619,2.581392767570657,3.3074338674533506,0.11597967558232859,2.0600140967392937,-3.000000000000028,0.003321196978207967,0.0,0.39203321729145296,0.0
 0.7193943550453639,2.589577297558166,3.307450657966655,0.11754177699657233,2.0480602519219877,-3.000000000000028,0.003342520174740739,0.0,0.3922612713611302,0.0
 0.7233783141999668,2.5977128604741613,3.307467569924227,0.11910452987960768,2.036108374458179,-2.999999999999944,0.0033640948572061153,0.0,0.39248896332895133,0.0
 0.7273616175349388,2.605799479760354,3.3074846007959766,0.12066793247617559,2.0241584644532633,-2.999999999999972,0.0033859098369779603,0.0,0.3927162809407421,0.0
 0.7313442650161851,2.6138371788584513,3.3075017480518163,0.12223198298330866,2.0122105220095245,-2.999999999999944,0.0034079849473502176,0.0,0.39294320594329846,0.0
 0.7353262566106825,2.6218259812101654,3.3075190091616564,0.12379667952648975,2.0002645472260325,-2.999999999999944,0.0034303088312514613,0.0,0.39316972601818595,0.0
 0.7393075922865086,2.6297659102572046,3.3075363815954075,0.1253620201833407,1.9883205401985544,-3.0,0.003452901892892244,0.0,0.39339583004948075,0.0
 0.7432882720128777,2.63765698944128,3.3075538628229824,0.12692800298845683,1.9763785010194468,-3.000000000000028,0.0034757608067966152,0.0,0.39362149276264613,0.0
 0.7472682957601741,2.6454992422041,3.3075714503142906,0.1284946258770984,1.9644384297775577,-3.000000000000028,0.0034988902695180443,0.0,0.39384670696410734,0.0
 0.7512476634999891,2.6532926919873754,3.3075891415392435,0.13006188675722374,1.952500326558113,-2.999999999999944,0.003522290887726147,0.0,0.39407145201553456,0.0
 0.7552263752051572,2.661037362232815,3.3076069339677523,0.13162978345603057,1.9405641914426084,-3.0,0.0035459759342867016,0.0,0.39429571247355855,0.0
 0.7592044308497967,2.6687332763821296,3.307624825069728,0.13319831374069316,1.92863002450869,-2.999999999999972,0.003569937688701961,0.0,0.3945194698929402,0.0
 0.7631818304093482,2.6763804578770287,3.3076428123150827,0.1347674753064798,1.9166978258300358,-2.999999999999972,0.0035941984259856207,0.0,0.39474270442980575,0.0
 0.7671585738606161,2.6839789301592214,3.3076608931737264,0.13633726577125685,1.9047675954762318,-3.000000000000028,0.0036187461016522703,0.0,0.39496540065713104,0.0
 0.7711346611818143,2.691528716670419,3.3076790651155705,0.13790768269312162,1.8928393335126374,-2.999999999999972,0.0036436036724250714,0.0,0.3951875358943682,0.0
 0.7751100923526069,2.6990298408523294,3.3076973256105258,0.1394787235416248,1.8809130400002598,-2.999999999999972,0.003668758919683445,0.0,0.39540909440550165,0.0
 0.7790848673541586,2.7064823261466637,3.307715672128504,0.141050385725454,1.8689887149956044,-3.000000000000056,0.0036942309312604886,0.0,0.39563005135395324,0.0
 0.7830589861691811,2.7138861959951317,3.307734102139416,0.14262266655632805,1.8570663585505367,-3.000000000000028,0.003720016420723628,0.0,0.3958503871771622,0.0
 0.787032448781983,2.7212414738394424,3.307752613113173,0.14419556327003966,1.8451459707121312,-3.0,0.003746130580122683,0.0,0.3960700790275997,0.0
 0.7910052551785228,2.728548183121306,3.3077712025196853,0.14576907301347855,1.8332275515225116,-3.0,0.0037725701835870803,0.0,0.3962891077587043,0.0
 0.7949774053464623,2.7358063472824323,3.307789867828865,0.14734319285941488,1.821311101018693,-3.0,0.003799341318430437,0.0,0.39650744558165424,0.0
 0.7989488992752233,2.743015989764531,3.3078086065106227,0.14891791977225094,1.8093966192324102,-3.0,0.0038264600006383404,0.0,0.39672506916856937,0.0
 0.8029197369560453,2.750177134009312,3.3078274160348693,0.15049325062583221,1.7974841061899438,-3.000000000000056,0.003853923109950281,0.0,0.3969419570858888,0.0
 0.8068899183820472,2.757289803458485,3.3078462938715165,0.15206918221105542,1.7855735619119382,-3.000000000000056,0.0038817472511767834,0.0,0.397158079078351,0.0
 0.8108594435482888,2.7643540215537596,3.3078652374904753,0.15364571120093312,1.7736649864132132,-3.000000000000028,0.00390992430428212,0.0,0.3973734092807331,0.0
 0.8148283124518386,2.771369811736846,3.3078842443616563,0.15522283416812502,1.7617583797025635,-3.000000000000028,0.003938476444029123,0.0,0.3975879228551443,0.0
 0.8187965250918404,2.778337197449454,3.307903311954971,0.15680054758911086,1.7498537417825581,-3.0,0.0039674007314089346,0.0,0.39780158946282057,0.0
 0.8227640814695847,2.785256202133293,3.3079224377403302,0.15837884782246087,1.7379510726493252,-3.000000000000028,0.003996704450110687,0.0,0.3980143786343803,0.0
 0.826730981588583,2.792126849230073,3.3079416191876456,0.15995773110842865,1.7260503722923302,-3.0,0.004026405814632017,0.0,0.39822626075096706,0.0
 0.8306972254546452,2.798949162181504,3.307960853766828,0.16153719357243704,1.7141516406941437,-3.0,0.0040565020553157225,0.0,0.39843720329116294,0.0
 0.8346628130759581,2.8057231644292955,3.3079801389477876,0.16311723121367902,1.702254877830205,-3.0,0.004087006577821915,0.0,0.3986471782657465,0.0
 0.838627744463171,2.812448879415157,3.307999472200437,0.16469783992320874,1.6903600836685662,-3.000000000000028,0.0041179221127056655,0.0,0.3988561432868815,0.0
 0.8425920196294816,2.8191263305807985,3.3080188509946864,0.16627901542697135,1.6784672581696345,-2.999999999999972,0.004149262656669952,0.0,0.3990640709185441,0.0
 0.8465556385907269,2.82575554136793,3.308038272800447,0.16786075334521583,1.6665764012858983,-3.000000000000056,0.004181036997374051,0.0,0.3992709229740995,0.0
 0.8505186013654782,2.8323365352182615,3.3080577350876306,0.16944304915000277,1.6546875129616447,-2.999999999999944,0.004213242481729928,0.0,0.3994766559847474,0.0
